fileName,IntervalName,duration,start,end
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.1286848760748711,78.12970618592827,78.25839106200314
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.11175265553869451,78.25839106200314,78.37014371754184
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.165935761254417,78.37014371754184,78.53607947879625
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.09820687910976744,78.53607947879625,78.63428635790602
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.0914339908952968,78.63428635790602,78.72572034880132
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.2607561962569491,78.72572034880132,78.98647654505827
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.22350531107738902,78.98647654505827,79.20998185613566
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.08466110268084037,79.20998185613566,79.2946429588165
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.0914339908952968,79.2946429588165,79.38607694971179
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.18964087000505003,79.38607694971179,79.57571781971684
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.16932220536166653,79.57571781971684,79.74504002507851
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.1456170966110193,79.74504002507851,79.89065712168953
Jia_Mandarin_Auckland_C1_conv.TextGrid,15,0.2904323296079667,79.89065712168953,80.1810894512975
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.16932220536165232,97.41960059970216,97.58892280506382
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.13207132018209222,97.58892280506382,97.72099412524591
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.1659357612544312,97.72099412524591,97.88692988650034
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.13545776428932754,97.88692988650034,98.02238765078967
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.20657309054122663,98.02238765078967,98.2289607413309
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.1490035407182546,98.2289607413309,98.37796428204915
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.22689175518462434,98.37796428204915,98.60485603723377
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.09870804386855525,98.60485603723377,98.70356408110233
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.13495659953053973,98.70356408110233,98.83852068063287
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.08804754678806148,98.83852068063287,98.92656822742093
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.14950470547704242,98.92656822742093,99.07607293289797
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.2704143638198673,99.07607293289797,99.34648729671784
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.28107486090036105,99.93773323041162,100.21880809131198
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.23027819929185966,100.21880809131198,100.44908629060384
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.3149393019726858,100.44908629060384,100.76402559257653
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.20995953464844774,100.9028698009731,101.11282933562154
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.26075619625696334,101.11282933562154,101.3735855318785
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.12191198786040047,102.76104676257908,102.88295875043949
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.13545776428932754,102.88295875043949,103.01841651472881
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.17948153768335828,103.01841651472881,103.19789805241217
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.2539833080424785,103.19789805241217,103.45188136045465
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.18964087000506424,104.53456262150429,104.72420349150936
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.19641375821952067,104.72420349150936,104.92061724972888
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.15577642893272525,104.92061724972888,105.0763936786616
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.24382397572078673,105.0763936786616,105.32021765438239
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.44701062215477805,105.32021765438239,105.76722827653717
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.5079666160849854,106.58845171066753,107.09641832675251
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.17609509357612296,107.09641832675251,107.27251342032864
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.16932220536166653,107.27251342032864,107.4418356256903
Jia_Mandarin_Auckland_C1_conv.TextGrid,16,0.15587666188450555,107.84790821970302,108.00378488158752
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.13485636657875943,140.66106242113887,140.79591878771762
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.14223065250379818,140.79591878771762,140.93814944022142
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.12529843196762158,140.93814944022142,141.06344787218904
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.19302731411229956,141.06344787218904,141.25647518630134
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.12191198786038626,141.25647518630134,141.37838717416173
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.2776884167931257,141.37838717416173,141.65607559095486
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.07151625805897766,141.65607559095486,141.72759184901383
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.10159332321697434,141.72759184901383,141.8291851722308
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.11852554375317936,141.8291851722308,141.947710715984
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.267128152664327,141.947710715984,142.21483886864831
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.18326891359768638,142.21483886864831,142.398107782246
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.18585349409073615,142.398107782246,142.58396127633674
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.23366464339909498,142.58396127633674,142.81762591973583
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.1998002023267702,142.81762591973583,143.0174261220626
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.1834693795011333,143.0174261220626,143.20089550156374
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.4063732928679826,143.20089550156374,143.60726879443172
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.15238998482547572,143.9215279419947,144.07391792682017
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.1828679817905936,144.07391792682017,144.25678590861077
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.6163328275164304,144.25678590861077,144.8731187361272
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.11513909964591562,145.57531546174565,145.69045456139156
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.24721041982803627,145.69045456139156,145.9376649812196
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.2607561962569491,145.9376649812196,146.19842117747655
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.16932220536165232,146.19842117747655,146.3677433828382
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.24382397572080095,146.3677433828382,146.611567358559
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.26752908447141976,146.611567358559,146.87909644303042
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.13207132018209222,147.38886725224705,147.52093857242915
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.46394284269095465,147.52093857242915,147.9848814151201
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.1828679817905936,148.69355033009765,148.87641831188824
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.22689175518462434,148.87641831188824,149.10331006707287
Jia_Mandarin_Auckland_C1_conv.TextGrid,17,0.291234193222067,149.10331006707287,149.39454426029494
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.14014723676947938,168.05107339306446,168.19122062983394
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.2188158385972372,168.19122062983394,168.41003646843117
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.2201188669701537,168.41003646843117,168.63015533540133
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.1998002023267702,168.63015533540133,168.8299555377281
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.12191198786038626,168.8299555377281,168.95186752558848
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.1266014603405381,168.95186752558848,169.07846898592902
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.06434243803744266,169.07846898592902,169.14281142396646
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.1477005123453523,169.14281142396646,169.29051193631182
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.13884420839656286,169.29051193631182,169.42935614470838
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.18625442589782892,169.42935614470838,169.6156105706062
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.3284850784015987,169.6156105706062,169.9440956490078
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.3194283085493055,169.9440956490078,170.2635239575571
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.3047799696510083,170.2635239575571,170.56830392720812
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.2404375316135372,170.56830392720812,170.80874145882166
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.13545776428932754,170.80874145882166,170.94419922311099
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.0984073450132712,170.94419922311099,171.04260656812426
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.07768774856285177,171.04260656812426,171.1202943166871
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.2757052340105304,171.1202943166871,171.39599955069764
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.2031866464339771,171.39599955069764,171.59918619713162
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.15238998482550414,172.05098652471827,172.20337650954377
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.15238998482550414,172.20337650954377,172.35576649436928
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.19980020232674178,172.35576649436928,172.55556669669602
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.17659625833496762,172.55556669669602,172.732162955031
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.23316347864025033,172.732162955031,172.96532643367124
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.21334597875568306,172.96532643367124,173.17867241242692
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.19641375821953488,173.17867241242692,173.37508617064645
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.23366464339909498,173.37508617064645,173.60875081404555
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.17948153768335828,173.60875081404555,173.7882323517289
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.2946206373292739,173.7882323517289,174.08285298905818
Jia_Mandarin_Auckland_C1_conv.TextGrid,18,0.22350531107738902,174.08285298905818,174.30635830013557
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.20657309054124084,183.76884919516527,183.97542228570651
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.31832574607992115,184.1989275967839,184.51725334286382
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.14561709661100508,184.51725334286382,184.66287043947483
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.08466110268085458,184.66287043947483,184.74753154215568
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.1286848760748569,184.74753154215568,184.87621641823054
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.12529843196762158,184.87621641823054,185.00151485019816
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.1083662114314734,185.00151485019816,185.10988106162964
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.18964087000503582,185.10988106162964,185.29952193163467
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.23027819929185966,185.29952193163467,185.52980013092653
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.32171219018715647,185.52980013092653,185.8515123211137
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.07201742281779389,186.37861628267353,186.45063370549133
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.1083662114314734,186.45063370549133,186.5589999169228
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.08804754678806148,186.5589999169228,186.64704746371086
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.1117526555386803,186.64704746371086,186.75880011924954
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.15238998482550414,186.75880011924954,186.91119010407505
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.14223065250379818,186.91119010407505,187.05342075657884
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.15916287303994636,187.05342075657884,187.2125836296188
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.38944107233183445,187.2125836296188,187.60202470195063
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.13884420839653444,187.60202470195063,187.74086891034716
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.23366464339909498,187.74086891034716,187.97453355374626
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.17270864946888764,187.97453355374626,188.14724220321514
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.20318664643400552,188.14724220321514,188.35042884964915
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.18964087000506424,188.35042884964915,188.5400697196542
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.14223065250379818,188.5400697196542,188.682300372158
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.274301972685862,188.682300372158,188.95660234484387
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2573697521497422,188.95660234484387,189.21397209699361
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.07788821446635552,189.79884607427996,189.87673428874632
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.16932220536165232,189.87673428874632,190.04605649410797
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.20995953464847616,190.04605649410797,190.25601602875645
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2776884167930973,190.25601602875645,190.53370444554955
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.12191198786038626,196.88383126387583,197.00574325173622
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.14900354071826882,197.00574325173622,197.1547467924545
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.3657359635811872,197.1547467924545,197.52048275603568
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.16214838534014575,199.26342038504401,199.42556877038416
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.1286848760748569,199.42556877038416,199.55425364645902
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.11175265553870872,199.55425364645902,199.66600630199773
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.15238998482547572,199.66600630199773,199.8183962868232
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.22689175518462434,199.8183962868232,200.04528804200783
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.26752908447141976,200.04528804200783,200.31281712647925
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.21991840106662153,200.31281712647925,200.53273552754587
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.17968200358689046,200.53273552754587,200.71241753113276
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.1625493171472101,200.71241753113276,200.87496684827997
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.15577642893271104,200.87496684827997,201.03074327721268
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.16932220536165232,201.03074327721268,201.20006548257433
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.12868487607488532,201.20006548257433,201.32875035864922
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.10836621143144498,201.32875035864922,201.43711657008066
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.1083662114314734,201.43711657008066,201.54548278151213
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.165935761254417,201.54548278151213,201.71141854276655
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.24083846342060156,201.71141854276655,201.95225700618715
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.17270864946888764,202.5297566975485,202.70246534701738
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.13317388265144814,202.70246534701738,202.83563922966883
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.185151863428473,202.83563922966883,203.0207910930973
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.22689175518462434,203.0207910930973,203.24768284828193
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.274301972685862,203.24768284828193,203.5219848209678
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.12640099443700592,203.5219848209678,203.6483858154048
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.13774164592720695,203.6483858154048,203.786127461332
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.13545776428932754,203.786127461332,203.92158522562133
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.15238998482547572,203.92158522562133,204.0739752104468
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.20318664643400552,204.0739752104468,204.2771618568808
Jia_Mandarin_Auckland_C1_conv.TextGrid,20,0.165935761254417,204.2771618568808,204.44309761813523
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.4837395053176472,16.029285746835548,16.513025252153195
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.49832928577997393,16.513025252153195,17.01135453793317
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.3860546282245849,17.01135453793317,17.397409166157754
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.33187152250885177,17.397409166157754,17.729280688666606
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.264142640364188,17.729280688666606,17.993423329030794
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.41991906929691325,17.993423329030794,18.413342398327707
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.2980070814365199,18.413342398327707,18.711349479764227
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.5960141628730398,18.711349479764227,19.307363642637267
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.37928174001011783,19.307363642637267,19.686645382647384
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.2844613050075857,19.686645382647384,19.97110668765497
Jia_Mandarin_Auckland_C1_sing.TextGrid,14,0.5215123925139089,19.97110668765497,20.49261908016888
Jia_Mandarin_Auckland_C1_sing.TextGrid,15,0.38605462822458136,21.982930816029633,22.368985444254214
Jia_Mandarin_Auckland_C1_sing.TextGrid,15,0.42669195751138034,22.368985444254214,22.795677401765595
Jia_Mandarin_Auckland_C1_sing.TextGrid,15,0.41314618108244616,23.21559647106251,23.628742652144958
Jia_Mandarin_Auckland_C1_sing.TextGrid,15,0.29123419322205635,23.628742652144958,23.919976845367014
Jia_Mandarin_Auckland_C1_sing.TextGrid,15,0.3521901871522495,23.919976845367014,24.272167032519263
Jia_Mandarin_Auckland_C1_sing.TextGrid,15,0.5418310571573102,24.272167032519263,24.813998089676573
Jia_Mandarin_Auckland_C1_sing.TextGrid,15,0.2709155285786551,24.813998089676573,25.08491361825523
Jia_Mandarin_Auckland_C1_sing.TextGrid,15,0.27091552857865153,25.08491361825523,25.35582914683388
Jia_Mandarin_Auckland_C1_sing.TextGrid,15,0.4402377339403145,25.35582914683388,25.796066880774195
Jia_Mandarin_Auckland_C1_sing.TextGrid,16,0.4199190692969168,26.63878697879545,27.05870604809237
Jia_Mandarin_Auckland_C1_sing.TextGrid,16,0.6027870510875033,27.05870604809237,27.66149309917987
Jia_Mandarin_Auckland_C1_sing.TextGrid,16,0.4537835103692487,27.66149309917987,28.11527660954912
Jia_Mandarin_Auckland_C1_sing.TextGrid,16,0.42669195751138034,28.11527660954912,28.5419685670605
Jia_Mandarin_Auckland_C1_sing.TextGrid,16,0.2776884167931222,28.5419685670605,28.819656983853623
Jia_Mandarin_Auckland_C1_sing.TextGrid,16,0.4673292867981793,28.819656983853623,29.286986270651802
Jia_Mandarin_Auckland_C1_sing.TextGrid,16,0.41314618108244616,29.286986270651802,29.700132451734248
Jia_Mandarin_Auckland_C1_sing.TextGrid,16,0.2099595346484584,29.700132451734248,29.910091986382707
Jia_Mandarin_Auckland_C1_sing.TextGrid,16,0.37250885179565074,29.910091986382707,30.282600838178357
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.41314618108244616,30.960157229634678,31.373303410717124
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.42669195751138034,31.373303410717124,31.799995368228505
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.2776884167931222,31.799995368228505,32.07768378502163
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.2573697521497209,32.07768378502163,32.33505353717135
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.20995953464845485,32.33505353717135,32.5450130718198
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.2709155285786551,32.5450130718198,32.81592860039846
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.30477996965098697,32.81592860039846,33.120708570049445
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.4876479514415806,33.120708570049445,33.608356521491025
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.37250885179565074,33.608356521491025,33.980865373286676
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.2912341932220528,33.980865373286676,34.27209956650873
Jia_Mandarin_Auckland_C1_sing.TextGrid,17,0.4537835103692416,34.27209956650873,34.72588307687797
Jia_Mandarin_Auckland_C1_sing.TextGrid,18,0.28446130500758215,35.73167011472892,36.0161314197365
Jia_Mandarin_Auckland_C1_sing.TextGrid,18,0.2912341932220528,36.0161314197365,36.307365612958556
Jia_Mandarin_Auckland_C1_sing.TextGrid,18,0.2167324228629255,36.307365612958556,36.52409803582148
Jia_Mandarin_Auckland_C1_sing.TextGrid,18,0.2167324228629255,36.52409803582148,36.74083045868441
Jia_Mandarin_Auckland_C1_sing.TextGrid,18,0.23027819929185256,36.74083045868441,36.97110865797626
Jia_Mandarin_Auckland_C1_sing.TextGrid,19,0.4944208396560512,53.54024265465253,54.03466349430858
Jia_Mandarin_Auckland_C1_sing.TextGrid,19,0.4063732928679755,54.03466349430858,54.44103678717656
Jia_Mandarin_Auckland_C1_sing.TextGrid,19,0.3318715225088553,54.44103678717656,54.77290830968541
Jia_Mandarin_Auckland_C1_sing.TextGrid,19,0.2573697521497209,54.77290830968541,55.03027806183513
